Series,Time,Value
CU-S0014,14/3/2018,116.3284507
CU-S0014,15/3/2018,141.7704255
CU-S0014,16/3/2018,150.0349474
CU-S0014,17/3/2018,129.093986
CU-S0014,18/3/2018,110.8885714
CU-S0014,19/3/2018,115.7660563
CU-S0014,20/3/2018,136.9520141
CU-S0014,21/3/2018,135.7186154
CU-S0014,22/3/2018,142.2956398
CU-S0014,23/3/2018,138.4073333
CU-S0014,24/3/2018,188.4694444
CU-S0014,25/3/2018,182.3738462
CU-S0014,26/3/2018,155.5142254
CU-S0014,27/3/2018,114.8052174
CU-S0014,28/3/2018,113.9822695
CU-S0014,29/3/2018,134.8792885
CU-S0014,30/3/2018,141.8982143
CU-S0014,31/3/2018,89.45342657
CU-S0014,1/4/2018,96.56210526
CU-S0014,2/4/2018,93.47777778
CU-S0014,3/4/2018,58.62704225
CU-S0014,4/4/2018,102.5207477
CU-S0014,5/4/2018,67.28773333
CU-S0014,6/4/2018,61.27578947
CU-S0014,7/4/2018,18.5375
CU-S0014,8/4/2018,24.43993056
CU-S0014,9/4/2018,32.14208333
CU-S0014,10/4/2018,99.28027027
CU-S0014,11/4/2018,121.0176307
CU-S0014,12/4/2018,143.9184669
CU-S0014,13/4/2018,152.8657143
CU-S0014,14/4/2018,151.8190244
CU-S0014,15/4/2018,139.5772028
CU-S0014,16/4/2018,79.97934641
CU-S0014,17/4/2018,44.40466667
CU-S0014,19/4/2018,64.86879032
CU-S0014,20/4/2018,80.00557214
CU-S0015,7/2/2018,106.7826172
CU-S0015,14/2/2018,109.3316432
CU-S0015,15/2/2018,124.8260145
CU-S0015,16/2/2018,66.29666667
CU-S0015,17/2/2018,84.73034483
CU-S0015,18/2/2018,115.384375
CU-S0015,19/2/2018,114.5448936
CU-S0015,20/2/2018,120.8366551
CU-S0015,21/2/2018,121.1666434
CU-S0015,22/2/2018,66.27601626
CU-S0015,23/2/2018,27.79302817
CU-S0015,24/2/2018,39.73114983
CU-S0015,25/2/2018,60.59233449
CU-S0015,26/2/2018,69.68076923
CU-S0015,27/2/2018,71.13944954
CU-S0015,28/2/2018,90.12361111
CU-S0015,1/3/2018,103.1625784
CU-S0015,2/3/2018,111.984
CU-S0015,4/3/2018,116.3321212
CU-S0015,5/3/2018,130.55472
CU-S0015,6/3/2018,125.5820112
CU-S0015,7/3/2018,177.8678261
CU-S0015,8/3/2018,131.4628777
CU-S0015,9/3/2018,43.5864311
CU-S0015,10/3/2018,66.67756098
CU-S0015,11/3/2018,99.16583333
CU-S0015,12/3/2018,115.1697826
CU-S0015,13/3/2018,108.4051773
CU-S0015,14/3/2018,126.0625
CU-S0015,15/3/2018,153.1167025
CU-S0015,16/3/2018,157.5426573
CU-S0015,17/3/2018,129.2222222
CU-S0015,18/3/2018,108.9894245
CU-S0015,19/3/2018,105.2009353
CU-S0015,20/3/2018,123.7733569
CU-S0015,21/3/2018,204.4577083
CU-S0015,22/3/2018,166.1486316
CU-S0015,23/3/2018,201.5524113
CU-S0015,24/3/2018,192.2529371
CU-S0015,25/3/2018,243.4285714
CU-S0015,26/3/2018,149.9828
CU-S0015,27/3/2018,114.0705882
CU-S0015,28/3/2018,129.3248592
CU-S0015,29/3/2018,144.4186335
CU-S0015,1/4/2018,109.6233333
CU-S0015,2/4/2018,96.91059233
CU-S0015,3/4/2018,84.09233449
CU-S0015,4/4/2018,89.25544
CU-S0015,5/4/2018,75.7765812
CU-S0015,6/4/2018,87.65720207
CU-S0015,7/4/2018,26.53863118
CU-S0015,8/4/2018,27.8362069
CU-S0015,9/4/2018,55.22285714
CU-S0015,10/4/2018,88.12807547
CU-S0015,11/4/2018,135.2774913
CU-S0015,12/4/2018,156.8958885
CU-S0015,13/4/2018,170.1111498
CU-S0015,14/4/2018,186.319507
CU-S0015,15/4/2018,148.4927336
CU-S0015,16/4/2018,61.2616129
CU-S0015,17/4/2018,41.82688645
CU-S0015,18/4/2018,50.53377593
CU-S0015,19/4/2018,63.57505703
CU-S0015,20/4/2018,84.75576355
CU-S0016,20/2/2018,134.8526908
CU-S0016,21/2/2018,135.0352778
CU-S0016,22/2/2018,118.9861111
CU-S0016,24/2/2018,44.61421277
CU-S0016,25/2/2018,58.06972973
CU-S0016,27/2/2018,78.36486957
CU-S0016,28/2/2018,96.35801418
CU-S0016,2/3/2018,114.9180861
CU-S0016,3/3/2018,88.50863158
CU-S0016,4/3/2018,121.4733036
CU-S0016,5/3/2018,147.478807
CU-S0016,6/3/2018,137.613405
CU-S0016,7/3/2018,169.9311787
CU-S0016,8/3/2018,145.6000905
CU-S0016,9/3/2018,33.78586207
CU-S0016,11/3/2018,105.9821138
CU-S0016,12/3/2018,128.7892481
CU-S0016,13/3/2018,113.2018349
CU-S0016,14/3/2018,140.9246322
CU-S0016,15/3/2018,159.6835165
CU-S0016,18/3/2018,174.026729
CU-S0016,19/3/2018,150.1491579
CU-S0016,20/3/2018,149.6
CU-S0016,22/3/2018,140.4971429
CU-S0016,23/3/2018,132.2983051
CU-S0016,25/3/2018,158.954386
CU-S0016,26/3/2018,206.449
CU-S0016,27/3/2018,134.5240152
CU-S0016,28/3/2018,139.2909722
CU-S0016,29/3/2018,154.5527778
CU-S0016,30/3/2018,157.2137705
CU-S0016,31/3/2018,129.828
CU-S0016,1/4/2018,118.8390741
CU-S0016,2/4/2018,114.8598545
CU-S0016,3/4/2018,89.90555556
CU-S0016,4/4/2018,115.7394393
CU-S0016,5/4/2018,76.85192982
CU-S0016,6/4/2018,76.84202091
CU-S0016,7/4/2018,16.30383275
CU-S0016,8/4/2018,26.14898955
CU-S0016,9/4/2018,49.26595745
CU-S0016,10/4/2018,97.85902098
CU-S0016,11/4/2018,119.0559459
CU-S0016,12/4/2018,152.9371429
CU-S0016,17/4/2018,36.29616279
CU-S0016,18/4/2018,33.17532468
CU-S0016,20/4/2018,111.4340625
CU-S0017,7/2/2018,125.0125073
CU-S0017,8/2/2018,135.8526316
CU-S0017,12/2/2018,104.1221106
CU-S0017,13/2/2018,104.7368056
CU-S0017,14/2/2018,122.2672028
CU-S0017,15/2/2018,117.5957812
CU-S0017,16/2/2018,67.16319444
CU-S0017,17/2/2018,94.77241379
CU-S0017,18/2/2018,129.2465116
CU-S0017,19/2/2018,134.0360563
CU-S0017,20/2/2018,143.2590278
CU-S0017,21/2/2018,138.7491289
CU-S0017,22/2/2018,93.41246512
CU-S0017,26/2/2018,74.13738397
CU-S0017,27/2/2018,80.08536765
CU-S0017,28/2/2018,107.4806272
CU-S0017,1/3/2018,119.0951389
CU-S0017,2/3/2018,125.8861111
CU-S0017,3/3/2018,99.10694444
CU-S0017,4/3/2018,128.1625
CU-S0017,5/3/2018,146.4843206
CU-S0017,6/3/2018,143.1379791
CU-S0017,7/3/2018,191.6284722
CU-S0017,8/3/2018,159.8052308
CU-S0017,12/3/2018,125.7352
CU-S0017,13/3/2018,132.4985366
CU-S0017,14/3/2018,142.5684321
CU-S0017,15/3/2018,173.9623693
CU-S0017,16/3/2018,182.423986
CU-S0017,17/3/2018,161.9368056
CU-S0017,18/3/2018,127.6902778
CU-S0017,19/3/2018,144.6716279
CU-S0017,20/3/2018,170.7596117
CU-S0017,21/3/2018,168.1256537
CU-S0017,22/3/2018,174.5935664
CU-S0017,23/3/2018,159.9317073
CU-S0017,24/3/2018,167.7993056
CU-S0017,25/3/2018,209.9388889
CU-S0017,26/3/2018,182.1659722
CU-S0017,27/3/2018,145.9824561
CU-S0017,28/3/2018,146.0712871
CU-S0017,29/3/2018,175.973587
CU-S0017,30/3/2018,163.469193
CU-S0017,31/3/2018,122.9724739
CU-S0017,1/4/2018,118.9895833
CU-S0017,2/4/2018,111.5932168
CU-S0017,3/4/2018,76.4141958
CU-S0017,4/4/2018,111.4949123
CU-S0017,5/4/2018,78.53878788
CU-S0017,6/4/2018,73.41802575
CU-S0017,8/4/2018,25.76666667
CU-S0017,9/4/2018,57.14548872
CU-S0017,10/4/2018,95.23839416
CU-S0017,11/4/2018,142.6248611
CU-S0017,12/4/2018,158.5583333
CU-S0017,13/4/2018,180.9651568
CU-S0017,14/4/2018,188.2881944
CU-S0017,15/4/2018,155.0468056
CU-S0017,16/4/2018,75.55804255
CU-S0017,17/4/2018,62.70943182
CU-S0017,18/4/2018,34.67176471
CU-S0017,19/4/2018,91.59542857
CU-S0017,20/4/2018,97.50871287
CU-S0018,7/2/2018,114.8114525
CU-S0018,12/2/2018,104.7780465
CU-S0018,13/2/2018,110.9459873
CU-S0018,14/2/2018,123.3243046
CU-S0018,15/2/2018,108.3830325
CU-S0018,16/2/2018,65.32545455
CU-S0018,17/2/2018,79.76
CU-S0018,18/2/2018,131.7193798
CU-S0018,19/2/2018,123.6635915
CU-S0018,20/2/2018,131.7815439
CU-S0018,21/2/2018,128.838227
CU-S0018,22/2/2018,112.0569231
CU-S0018,23/2/2018,40.53503546
CU-S0018,25/2/2018,64.40387931
CU-S0018,26/2/2018,62.0351145
CU-S0018,27/2/2018,78.8528839
CU-S0018,28/2/2018,104.0537979
CU-S0018,1/3/2018,110.1777003
CU-S0018,2/3/2018,113.8957491
CU-S0018,3/3/2018,83.31736111
CU-S0018,4/3/2018,113.86875
CU-S0018,5/3/2018,147.79375
CU-S0018,6/3/2018,139.088764
CU-S0018,7/3/2018,175.0766531
CU-S0018,8/3/2018,167.7909605
CU-S0018,9/3/2018,38.64531646
CU-S0018,10/3/2018,68.18927203
CU-S0018,11/3/2018,106.2484848
CU-S0018,12/3/2018,130.1623636
CU-S0018,13/3/2018,115.3321101
CU-S0018,14/3/2018,124.5882353
CU-S0018,15/3/2018,154.0782833
CU-S0018,16/3/2018,144.6883916
CU-S0018,17/3/2018,117.5763889
CU-S0018,18/3/2018,134.0052288
CU-S0018,19/3/2018,136
CU-S0018,20/3/2018,165.7272202
CU-S0018,21/3/2018,155.773007
CU-S0018,22/3/2018,150.4553472
CU-S0018,23/3/2018,177.0384669
CU-S0018,24/3/2018,191.4881356
CU-S0018,26/3/2018,146.4762319
CU-S0018,27/3/2018,136.8328125
CU-S0018,28/3/2018,137.8340449
CU-S0018,29/3/2018,163.4498058
CU-S0018,30/3/2018,155.4273171
CU-S0018,31/3/2018,110.1159722
CU-S0018,1/4/2018,120.6952613
CU-S0018,2/4/2018,97.59
CU-S0018,3/4/2018,73.75066667
CU-S0018,4/4/2018,105.6213084
CU-S0018,5/4/2018,71.6988
CU-S0018,10/4/2018,81.38743276
CU-S0018,11/4/2018,104.922449
CU-S0018,17/4/2018,52.38992481
CU-S0018,18/4/2018,58.18519481
CU-S0018,19/4/2018,85.50078818
CU-S0019,7/2/2018,132.2467333
CU-S0019,8/2/2018,178.2103497
CU-S0019,9/2/2018,157.7174737
CU-S0019,10/2/2018,145.0106007
CU-S0019,11/2/2018,117.6885714
CU-S0019,12/2/2018,114.8765957
CU-S0019,28/2/2018,115.91
CU-S0019,12/3/2018,180.7164659
CU-S0019,13/3/2018,149.9168093
CU-S0019,14/3/2018,181.9495349
CU-S0019,15/3/2018,187.8413502
CU-S0019,16/3/2018,193.0663804
CU-S0019,18/3/2018,161.3638647
CU-S0019,19/3/2018,206.8384892
CU-S0019,20/3/2018,254.4768641
CU-S0019,21/3/2018,180.4824199
CU-S0019,22/3/2018,160.4339785
CU-S0019,23/3/2018,186.3826812
CU-S0019,24/3/2018,187.1804878
CU-S0019,25/3/2018,196.1755245
CU-S0019,26/3/2018,206.9241404
CU-S0019,27/3/2018,153.0126619
CU-S0019,28/3/2018,153.9371218
CU-S0019,29/3/2018,155.7320307
CU-S0019,30/3/2018,147.0136396
CU-S0019,31/3/2018,110.0369338
CU-S0019,1/4/2018,121.3823322
CU-S0019,2/4/2018,122.8872993
CU-S0019,3/4/2018,145.0342373
CU-S0019,4/4/2018,154.9026549
CU-S0019,5/4/2018,92.83536424
CU-S0019,7/4/2018,21.16205128
CU-S0019,8/4/2018,41.38032787
CU-S0019,9/4/2018,85.14626761
CU-S0019,10/4/2018,104.7731034
CU-S0019,11/4/2018,173.5014407
CU-S0019,12/4/2018,184.2804211
CU-S0019,13/4/2018,171.7226667
CU-S0019,14/4/2018,176.1201389
CU-S0019,15/4/2018,161.6503311
CU-S0019,16/4/2018,65.71858407
CU-S0019,17/4/2018,34.8573494
CU-S0019,18/4/2018,56.03575972
CU-S0019,19/4/2018,105.0809859
CU-S0019,20/4/2018,110.2917919
CU-S0020,12/2/2018,92.23266667
CU-S0020,13/2/2018,91.87321678
CU-S0020,14/2/2018,112.5241259
CU-S0020,15/2/2018,105.0785782
CU-S0020,16/2/2018,61.9339267
CU-S0020,17/2/2018,80.94666667
CU-S0020,18/2/2018,116.7658915
CU-S0020,19/2/2018,122.0381609
CU-S0020,20/2/2018,119.6316456
CU-S0020,21/2/2018,129.3568254
CU-S0020,22/2/2018,62.56944099
CU-S0020,23/2/2018,25.25546961
CU-S0020,24/2/2018,42.56802817
CU-S0020,25/2/2018,65.24683099
CU-S0020,26/2/2018,77.74904762
CU-S0020,27/2/2018,48.144
CU-S0020,28/2/2018,104.4214493
CU-S0020,1/3/2018,110.0042807
CU-S0020,2/3/2018,119.5333333
CU-S0020,3/3/2018,89.30887273
CU-S0020,4/3/2018,118.2508392
CU-S0020,5/3/2018,128.5142857
CU-S0020,6/3/2018,123.117561
CU-S0020,7/3/2018,177.9922302
CU-S0020,8/3/2018,121.2348905
CU-S0020,9/3/2018,36.87965157
CU-S0020,10/3/2018,65.59726316
CU-S0020,11/3/2018,105.8961672
CU-S0020,12/3/2018,116.4579592
CU-S0020,13/3/2018,116.7153846
CU-S0020,14/3/2018,135.8719355
CU-S0020,15/3/2018,162.968601
CU-S0020,16/3/2018,177.6790909
CU-S0020,17/3/2018,122.9210661
CU-S0020,18/3/2018,114.3715789
CU-S0020,19/3/2018,115.8133333
CU-S0020,23/3/2018,150.8171681
CU-S0020,24/3/2018,156.9514789
CU-S0020,25/3/2018,202.7525175
CU-S0020,26/3/2018,196.6013018
CU-S0020,27/3/2018,128.6634146
CU-S0020,28/3/2018,119
CU-S0020,31/3/2018,91.91408284
CU-S0020,1/4/2018,106.061614
CU-S0020,2/4/2018,94.72341463
CU-S0020,3/4/2018,82.99987879
CU-S0020,4/4/2018,106.9333333
CU-S0020,5/4/2018,60.8075
CU-S0020,6/4/2018,59.52910931
CU-S0020,7/4/2018,23.24007042
CU-S0020,8/4/2018,25.92291667
CU-S0020,9/4/2018,33.90363636
CU-S0020,10/4/2018,84.39935484
CU-S0020,11/4/2018,131.8051402
CU-S0020,12/4/2018,145.4111111
CU-S0020,13/4/2018,174.505
CU-S0020,14/4/2018,169.9507368
CU-S0020,15/4/2018,145.8731707
CU-S0020,16/4/2018,62.57421603
CU-S0020,17/4/2018,46.89655172
CU-S0020,19/4/2018,77.18389381
CU-S0020,20/4/2018,64.05185185
CU-S0021,15/2/2018,116.4332479
CU-S0021,16/2/2018,69.80442105
CU-S0021,17/2/2018,105.52
CU-S0021,18/2/2018,132.3224806
CU-S0021,19/2/2018,138.5779649
CU-S0021,20/2/2018,140.4392308
CU-S0021,21/2/2018,141.0458333
CU-S0021,22/2/2018,125.3216216
CU-S0021,23/2/2018,47.35264368
CU-S0021,25/2/2018,81.82533333
CU-S0021,26/2/2018,79.78261538
CU-S0021,27/2/2018,89.92599119
CU-S0021,28/2/2018,110.0321127
CU-S0021,1/3/2018,121.8833333
CU-S0021,2/3/2018,130.841115
CU-S0021,3/3/2018,102.1408333
CU-S0021,4/3/2018,132.1111111
CU-S0021,5/3/2018,151.8520702
CU-S0021,6/3/2018,147.3044366
CU-S0021,7/3/2018,197.4716084
CU-S0021,8/3/2018,163.1914729
CU-S0021,9/3/2018,43.48976378
CU-S0021,10/3/2018,74.01230769
CU-S0021,11/3/2018,119.4529617
CU-S0021,12/3/2018,149.8319355
CU-S0021,13/3/2018,130.3762343
CU-S0021,14/3/2018,146.2465035
CU-S0021,15/3/2018,177.0317895
CU-S0021,16/3/2018,183.4836934
CU-S0021,17/3/2018,152.5180556
CU-S0021,18/3/2018,147.3542484
CU-S0021,20/3/2018,158.0676404
CU-S0021,21/3/2018,170.9441812
CU-S0021,22/3/2018,180.6596491
CU-S0021,23/3/2018,162.4889583
CU-S0021,24/3/2018,174.1638889
CU-S0021,25/3/2018,218.0029965
CU-S0021,26/3/2018,194.4305556
CU-S0021,27/3/2018,147.3170732
CU-S0021,28/3/2018,138.8845771
CU-S0021,29/3/2018,164.4204484
CU-S0021,30/3/2018,165.5037631
CU-S0021,31/3/2018,123.39375
CU-S0021,1/4/2018,119.6729167
CU-S0021,2/4/2018,111.995331
CU-S0021,3/4/2018,78.07741259
CU-S0021,4/4/2018,121.2214679
CU-S0021,7/4/2018,29.69797235
CU-S0021,8/4/2018,28.76167247
CU-S0021,9/4/2018,53.79501779
CU-S0021,10/4/2018,78.84068182
CU-S0021,11/4/2018,145.7831092
CU-S0021,12/4/2018,157.5409722
CU-S0021,13/4/2018,180.4115679
CU-S0021,14/4/2018,178.9
CU-S0021,15/4/2018,156.9881944
CU-S0021,16/4/2018,95.2025
CU-S0021,17/4/2018,59.91801325
CU-S0021,18/4/2018,39.03596154
CU-S0021,19/4/2018,85.73566667
CU-S0021,20/4/2018,96.03767677
CU-S0022,12/2/2018,79.15171171
CU-S0022,13/2/2018,85.28439024
CU-S0022,14/2/2018,116.4181185
CU-S0022,15/2/2018,115.1647552
CU-S0022,16/2/2018,67.75440559
CU-S0022,17/2/2018,81.43333333
CU-S0022,18/2/2018,120.8648062
CU-S0022,19/2/2018,124.886831
CU-S0022,20/2/2018,127.1245455
CU-S0022,21/2/2018,121.0370629
CU-S0022,22/2/2018,62.10850174
CU-S0022,23/2/2018,36.13243056
CU-S0022,24/2/2018,43.88055556
CU-S0022,25/2/2018,65.46285714
CU-S0022,26/2/2018,62.21852113
CU-S0022,27/2/2018,62.66778947
CU-S0022,28/2/2018,96.49438596
CU-S0022,1/3/2018,105.4020906
CU-S0022,2/3/2018,110.2864085
CU-S0022,3/3/2018,96.09583333
CU-S0022,4/3/2018,118.3316327
CU-S0022,5/3/2018,141.5835484
CU-S0022,6/3/2018,135.5777003
CU-S0022,7/3/2018,190.5073171
CU-S0022,8/3/2018,141.3415444
CU-S0022,9/3/2018,35.77573427
CU-S0022,10/3/2018,68.68320557
CU-S0022,11/3/2018,112.16875
CU-S0022,12/3/2018,125.7891166
CU-S0022,13/3/2018,114.3756643
CU-S0022,14/3/2018,129.3206316
CU-S0022,15/3/2018,159.0561404
CU-S0022,16/3/2018,166.6092308
CU-S0022,17/3/2018,134.60625
CU-S0022,18/3/2018,118.5611111
CU-S0022,19/3/2018,110.9325
CU-S0022,20/3/2018,143.708018
CU-S0022,21/3/2018,153.1126761
CU-S0022,22/3/2018,149.8782517
CU-S0022,23/3/2018,169.1220906
CU-S0022,24/3/2018,165.9131944
CU-S0022,25/3/2018,169.3135192
CU-S0022,26/3/2018,160.3535439
CU-S0022,27/3/2018,125.8209059
CU-S0022,28/3/2018,125.9903158
CU-S0022,29/3/2018,142.9152778
CU-S0022,30/3/2018,157.4140767
CU-S0022,31/3/2018,99.49180556
CU-S0022,1/4/2018,100.9944444
CU-S0022,2/4/2018,95.62299652
CU-S0022,3/4/2018,62.65416667
CU-S0022,4/4/2018,108.0865385
CU-S0022,5/4/2018,61.11152542
CU-S0022,6/4/2018,59.35138889
CU-S0022,7/4/2018,18.84097222
CU-S0022,8/4/2018,24.62430556
CU-S0022,9/4/2018,36.56473868
CU-S0022,10/4/2018,84.13284211
CU-S0022,11/4/2018,127.5142857
CU-S0022,12/4/2018,155.502439
CU-S0022,13/4/2018,153.2826389
CU-S0022,14/4/2018,160.0159441
CU-S0022,15/4/2018,143.3836111
CU-S0022,16/4/2018,56.34759582
CU-S0022,17/4/2018,31.0241115
CU-S0022,18/4/2018,34.41191638
CU-S0022,19/4/2018,61.24299652
CU-S0022,20/4/2018,82.7378
CU-S0023,14/2/2018,94.55615385
CU-S0023,15/2/2018,107.2638835
CU-S0023,16/2/2018,95.09010453
CU-S0023,17/2/2018,94
CU-S0023,18/2/2018,119.8310078
CU-S0023,19/2/2018,118.8640702
CU-S0023,20/2/2018,124.5449477
CU-S0023,21/2/2018,85.30631944
CU-S0023,22/2/2018,59.5820979
CU-S0023,23/2/2018,38.125
CU-S0023,24/2/2018,48.23247387
CU-S0023,25/2/2018,63.5125
CU-S0023,26/2/2018,49.5993007
CU-S0023,27/2/2018,73.67013889
CU-S0023,28/2/2018,73.0806993
CU-S0023,1/3/2018,78.73449477
CU-S0023,2/3/2018,79.46902098
CU-S0023,3/3/2018,97.22884615
CU-S0023,6/3/2018,145.1345455
CU-S0023,7/3/2018,203.0572125
CU-S0023,8/3/2018,118.6236111
CU-S0023,9/3/2018,70.57986111
CU-S0023,10/3/2018,90.20209059
CU-S0023,11/3/2018,146.0462021
CU-S0023,12/3/2018,166.8879861
CU-S0023,13/3/2018,167.38
CU-S0023,14/3/2018,147.5953846
CU-S0023,15/3/2018,145.45
CU-S0023,16/3/2018,131.3478919
CU-S0023,17/3/2018,74.214
CU-S0023,18/3/2018,107.8038194
CU-S0023,19/3/2018,150.7302797
CU-S0023,20/3/2018,210.3597222
CU-S0023,21/3/2018,146.6128223
CU-S0023,22/3/2018,121.9206107
CU-S0023,23/3/2018,122.000878
CU-S0023,24/3/2018,128.1721254
CU-S0023,25/3/2018,141.8584507
CU-S0023,26/3/2018,140.1859649
CU-S0023,27/3/2018,115.4483916
CU-S0023,28/3/2018,116.4736111
CU-S0023,29/3/2018,110.7217361
CU-S0023,30/3/2018,108.7539161
CU-S0023,31/3/2018,110.0205128
CU-S0023,2/4/2018,78.94896552
CU-S0023,3/4/2018,98.54590278
CU-S0023,4/4/2018,89.26759582
CU-S0023,5/4/2018,71.39659722
CU-S0023,6/4/2018,75.12013889
CU-S0023,7/4/2018,15.00063158
CU-S0023,8/4/2018,29.02514286
CU-S0023,11/4/2018,138.1817143
CU-S0023,12/4/2018,146.2705226
CU-S0023,13/4/2018,134.7464286
CU-S0023,15/4/2018,125.9907573
CU-S0023,16/4/2018,56.9534
CU-S0023,17/4/2018,30.67033898
CU-S0023,18/4/2018,26.38814815
CU-S0023,20/4/2018,80.48888889
CU-S0024,7/2/2018,62.8000674
CU-S0024,12/2/2018,38.98230088
CU-S0024,13/2/2018,34.37569444
CU-S0024,14/2/2018,49.51508772
CU-S0024,15/2/2018,42.08118143
CU-S0024,16/2/2018,26.22034843
CU-S0024,17/2/2018,26.87333333
CU-S0024,18/2/2018,47.33953488
CU-S0024,19/2/2018,60.53205674
CU-S0024,20/2/2018,59.32736111
CU-S0024,21/2/2018,61.61031579
CU-S0024,22/2/2018,68.06126126
CU-S0024,23/2/2018,21.21128205
CU-S0024,24/2/2018,13.37449612
CU-S0024,25/2/2018,21.08819444
CU-S0024,26/2/2018,25.30223077
CU-S0024,27/2/2018,30.04396396
CU-S0024,28/2/2018,39.1004947
CU-S0024,1/3/2018,50.88648084
CU-S0024,2/3/2018,54.85448763
CU-S0024,3/3/2018,44.55451389
CU-S0024,4/3/2018,60.52601399
CU-S0024,5/3/2018,71.71755245
CU-S0024,6/3/2018,71.60854093
CU-S0024,7/3/2018,93.40884211
CU-S0024,8/3/2018,82.41159533
CU-S0024,9/3/2018,15.48968326
CU-S0024,10/3/2018,22.10636364
CU-S0024,11/3/2018,48.02848057
CU-S0024,12/3/2018,61.81134328
CU-S0024,13/3/2018,59.78588652
CU-S0024,14/3/2018,69.07837456
CU-S0024,15/3/2018,89.35507042
CU-S0024,16/3/2018,89.57853147
CU-S0024,17/3/2018,74.89187279
CU-S0024,18/3/2018,62.58958042
CU-S0024,19/3/2018,66.74792899
CU-S0024,20/3/2018,73.3256872
CU-S0024,21/3/2018,91.48843972
CU-S0024,22/3/2018,88.36014235
CU-S0024,23/3/2018,80.69345196
CU-S0024,24/3/2018,88.68461538
CU-S0024,25/3/2018,101.3338298
CU-S0024,26/3/2018,81.60450704
CU-S0024,27/3/2018,63.45807143
CU-S0024,28/3/2018,64.19015075
CU-S0024,29/3/2018,75.70302789
CU-S0024,30/3/2018,80.8513879
CU-S0024,31/3/2018,40.47371429
CU-S0024,1/4/2018,46.01908127
CU-S0024,2/4/2018,46.5481203
CU-S0024,3/4/2018,25.55787234
CU-S0024,4/4/2018,45.86847458
CU-S0024,5/4/2018,28.34411348
CU-S0024,6/4/2018,23.43660232
CU-S0024,7/4/2018,7.382736842
CU-S0024,8/4/2018,7.267157895
CU-S0024,9/4/2018,13.56233962
CU-S0024,10/4/2018,29.67256917
CU-S0024,11/4/2018,60.99205674
CU-S0024,12/4/2018,74.82549451
CU-S0024,13/4/2018,84.74466899
CU-S0024,14/4/2018,87.4969338
CU-S0024,15/4/2018,78.13080702
CU-S0024,16/4/2018,32.54245059
CU-S0024,17/4/2018,18.27847953
CU-S0024,18/4/2018,15.86072539
CU-S0024,19/4/2018,23.04481013
CU-S0024,20/4/2018,35.2898
CU-S0025,12/2/2018,100.2188496
CU-S0025,13/2/2018,100.3213194
CU-S0025,14/2/2018,103.7223881
CU-S0025,16/2/2018,53.25234899
CU-S0025,17/2/2018,54.45517241
CU-S0025,18/2/2018,123.1938462
CU-S0025,19/2/2018,124.8890037
CU-S0025,21/2/2018,127.462439
CU-S0025,24/2/2018,43.42402985
CU-S0025,25/2/2018,59.93658537
CU-S0025,26/2/2018,67.36864111
CU-S0025,27/2/2018,72.56527778
CU-S0025,28/2/2018,97.93379791
CU-S0025,1/3/2018,110.0878472
CU-S0025,2/3/2018,122.8055556
CU-S0025,5/3/2018,135.6635165
CU-S0025,6/3/2018,133.6101045
CU-S0025,7/3/2018,175.7241115
CU-S0025,8/3/2018,131.0529617
CU-S0025,9/3/2018,35.75888502
CU-S0025,10/3/2018,64.14722222
CU-S0025,11/3/2018,104.5951389
CU-S0025,12/3/2018,132.2747967
CU-S0025,13/3/2018,117.6143558
CU-S0025,14/3/2018,118.7852632
CU-S0025,16/3/2018,144.2455
CU-S0025,17/3/2018,128.9980488
CU-S0025,18/3/2018,114.48125
CU-S0025,19/3/2018,112.0308901
CU-S0025,20/3/2018,142.4819444
CU-S0025,21/3/2018,157.0674564
CU-S0025,22/3/2018,169.8166667
CU-S0025,23/3/2018,153.1090909
CU-S0025,24/3/2018,163.0298611
CU-S0025,25/3/2018,189.0039344
CU-S0025,26/3/2018,143.7642857
CU-S0025,27/3/2018,129.6815331
CU-S0025,28/3/2018,130.1256643
CU-S0025,29/3/2018,152.4958333
CU-S0025,30/3/2018,154.3063415
CU-S0025,31/3/2018,112.4416667
CU-S0025,1/4/2018,111.9666667
CU-S0025,2/4/2018,98.39595819
CU-S0025,3/4/2018,55.356
CU-S0025,9/4/2018,49.99272727
CU-S0025,10/4/2018,81.21338028
CU-S0025,11/4/2018,128.8645833
CU-S0025,12/4/2018,141.4451389
CU-S0025,13/4/2018,168.7659722
CU-S0025,14/4/2018,174.1291667
CU-S0025,15/4/2018,149.2919861
CU-S0025,16/4/2018,82.14942529
CU-S0025,17/4/2018,61.46117647
CU-S0026,12/2/2018,57.25230769
CU-S0026,13/2/2018,69.38485804
CU-S0026,14/2/2018,130.260393
CU-S0026,15/2/2018,143.9741667
CU-S0026,16/2/2018,112.4545833
CU-S0026,17/2/2018,86.40689655
CU-S0026,18/2/2018,151.3153846
CU-S0026,19/2/2018,139.445614
CU-S0026,21/2/2018,98.70529101
CU-S0026,22/2/2018,84.40516129
CU-S0026,23/2/2018,47.37371429
CU-S0026,26/2/2018,45.87323944
CU-S0026,27/2/2018,55.41811847
CU-S0026,28/2/2018,115.7083916
CU-S0026,2/3/2018,122.5480556
CU-S0026,3/3/2018,112.3
CU-S0026,4/3/2018,140.5638889
CU-S0026,5/3/2018,202.9116667
CU-S0026,6/3/2018,159.0262411
