id,Time,Value
CU-S0003,16-03-2018,110.15972711267602
CU-S0003,17-03-2018,89.55069686411146
CU-S0003,18-03-2018,73.28885017421602
CU-S0003,19-03-2018,81.3708333333333
CU-S0003,20-03-2018,95.9980769230769
CU-S0003,22-03-2018,92.57276995305163
CU-S0003,23-03-2018,96.97198426573419
CU-S0003,24-03-2018,107.42100694444439
CU-S0003,25-03-2018,101.92552264808359
CU-S0003,26-03-2018,103.21614583333331
CU-S0003,27-03-2018,75.26475694444443
CU-S0003,28-03-2018,76.2839721254355
CU-S0003,29-03-2018,94.4241258741259
CU-S0003,30-03-2018,98.2891114982579
CU-S0003,31-03-2018,60.07638888888888
CU-S0003,01-04-2018,55.87338709677419
CU-S0003,02-04-2018,55.63333333333333
CU-S0003,03-04-2018,44.302543859649134
CU-S0003,04-04-2018,58.27850877192983
CU-S0003,05-04-2018,40.90696022727273
CU-S0003,06-04-2018,38.02259615384612
CU-S0003,07-04-2018,13.178645833333334
CU-S0003,08-04-2018,22.638723776223788
CU-S0003,09-04-2018,22.522368421052626
CU-S0003,10-04-2018,52.21661821705425
CU-S0003,11-04-2018,66.72961711711712
CU-S0003,12-04-2018,99.33134449244066
CU-S0003,13-04-2018,103.07426215277783
CU-S0003,14-04-2018,103.86588541666661
CU-S0003,15-04-2018,90.21520979020987
CU-S0003,16-04-2018,34.32416666666668
CU-S0003,17-04-2018,21.893682795698926
CU-S0003,18-04-2018,24.632067137809177
CU-S0003,19-04-2018,38.58287852112674
CU-S0003,20-04-2018,52.15849471830987
CU-S0003,21-04-2018,65.26540492957746
CU-S0003,22-04-2018,82.55820175438603
CU-S0003,23-04-2018,96.58563167259783
CU-S0003,24-04-2018,109.03177816901405
CU-S0003,25-04-2018,60.33442982456142
CU-S0003,26-04-2018,32.1983215547703
CU-S0003,27-04-2018,25.865945229681948
CU-S0003,28-04-2018,25.864111498257827
CU-S0003,29-04-2018,18.083188153310108
CU-S0003,30-04-2018,14.869686411149827
CU-S0003,01-05-2018,20.650753546099285
CU-S0003,02-05-2018,5.109042553191483
CU-S0003,03-05-2018,10.18094405594406
CU-S0003,04-05-2018,12.770318021201405
CU-S0003,05-05-2018,18.04986795774648
CU-S0003,06-05-2018,39.6063725490196
CU-S0003,07-05-2018,46.13323063380283
CU-S0003,08-05-2018,50.96774475524475
CU-S0003,09-05-2018,55.24530701754385
CU-S0003,10-05-2018,37.50613799283157
CU-S0003,11-05-2018,27.659430604982205
CU-S0003,12-05-2018,19.975434027777794
CU-S0003,13-05-2018,21.60763888888889
CU-S0003,14-05-2018,29.139568661971794
CU-S0003,15-05-2018,25.44695121951219
CU-S0003,20-05-2018,10.335040983606554
CU-S0003,21-05-2018,22.666958041958054
CU-S0003,22-05-2018,29.03567961165049
CU-S0003,23-05-2018,17.27449575371548
CU-S0003,24-05-2018,15.892421602787458
CU-S0003,25-05-2018,24.610526315789482
CU-S0003,26-05-2018,14.276398601398611
CU-S0003,27-05-2018,16.444010416666675
CU-S0003,28-05-2018,7.260096153846153
CU-S0003,29-05-2018,10.869357638888891
CU-S0003,30-05-2018,11.268771929824561
CU-S0003,31-05-2018,9.990022935779814
CU-S0003,01-06-2018,14.272628205128212
CU-S0003,02-06-2018,28.563114035087732
CU-S0003,03-06-2018,15.13493031358885
CU-S0003,04-06-2018,18.176798245614034
CU-S0003,05-06-2018,12.519055944055948
CU-S0003,06-06-2018,10.55750883392226
CU-S0003,07-06-2018,12.103300000000003
CU-S0004,15-02-2018,75.90935672514613
CU-S0004,16-02-2018,50.67225609756097
CU-S0004,17-02-2018,54.725
CU-S0004,18-02-2018,78.74806201550385
CU-S0004,19-02-2018,79.6562277580071
CU-S0004,20-02-2018,83.6739912280702
CU-S0004,21-02-2018,70.34951584507044
CU-S0004,22-02-2018,37.19182692307697
CU-S0004,23-02-2018,27.741710526315792
CU-S0004,24-02-2018,35.20479094076657
CU-S0004,25-02-2018,42.66245644599303
CU-S0004,26-02-2018,33.95303819444442
CU-S0004,27-02-2018,39.643292682926834
CU-S0004,28-02-2018,56.912719298245634
CU-S0004,01-03-2018,64.60475352112677
CU-S0004,02-03-2018,58.86180313588853
CU-S0004,03-03-2018,56.341346153846125
CU-S0004,04-03-2018,86.20758771929823
CU-S0004,05-03-2018,102.17724471830994
CU-S0004,06-03-2018,97.29640350877192
CU-S0004,07-03-2018,130.66092657342654
CU-S0004,08-03-2018,96.77180944055945
CU-S0004,09-03-2018,29.940996503496535
CU-S0004,10-03-2018,44.379370629370634
CU-S0004,11-03-2018,78.76429195804197
CU-S0004,12-03-2018,80.06037234042549
CU-S0004,13-03-2018,63.28480565371026
CU-S0004,14-03-2018,85.16372377622376
CU-S0004,15-03-2018,108.25053191489356
CU-S0004,16-03-2018,102.95783450704228
CU-S0004,17-03-2018,74.66516608391612
CU-S0004,18-03-2018,79.63155594405589
CU-S0004,19-03-2018,85.58173076923073
CU-S0004,20-03-2018,114.81236933797909
CU-S0004,21-03-2018,97.77970383275253
CU-S0004,22-03-2018,99.26154181184668
CU-S0004,23-03-2018,107.30370209059241
CU-S0004,24-03-2018,111.48998257839719
CU-S0004,25-03-2018,101.70052083333341
CU-S0004,26-03-2018,99.44226398601396
CU-S0004,27-03-2018,70.59668989547035
CU-S0004,28-03-2018,73.95225694444444
CU-S0004,29-03-2018,89.30576923076924
CU-S0004,30-03-2018,93.9388986013986
CU-S0004,31-03-2018,50.67084790209787
CU-S0004,01-04-2018,54.83314459930313
CU-S0004,02-04-2018,54.78315789473688
CU-S0004,03-04-2018,48.2787544169611
CU-S0004,04-04-2018,52.392473591549305
CU-S0004,05-04-2018,36.40118006993007
CU-S0004,06-04-2018,36.85270034843205
CU-S0004,07-04-2018,15.726966783216781
CU-S0004,08-04-2018,18.21110139860139
CU-S0004,09-04-2018,25.52890350877192
CU-S0004,10-04-2018,51.46148409893991
CU-S0004,11-04-2018,84.7738240418118
CU-S0004,12-04-2018,108.10503472222224
CU-S0004,13-04-2018,106.2574912891986
CU-S0004,14-04-2018,111.42795138888887
CU-S0004,15-04-2018,85.28553321678324
CU-S0004,16-04-2018,34.344126506024075
CU-S0004,17-04-2018,20.39538934426229
CU-S0004,18-04-2018,22.926628521126773
CU-S0004,19-04-2018,38.923994755244756
CU-S0004,20-04-2018,48.53321678321678
CU-S0004,21-04-2018,65.44331293706294
CU-S0004,22-04-2018,90.42539198606273
CU-S0004,23-04-2018,101.22027972027968
CU-S0004,24-04-2018,129.40308098591538
CU-S0004,25-04-2018,64.7965592334495
CU-S0004,26-04-2018,27.9642857142857
CU-S0004,27-04-2018,22.768989547038345
CU-S0004,28-04-2018,22.77937062937064
CU-S0004,29-04-2018,14.666376306620204
CU-S0004,30-04-2018,12.39461130742049
CU-S0004,01-05-2018,12.695052083333325
